date,Discharge
05/01/2020 14:15,28.12311386
05/01/2020 14:30,28.19399266
05/01/2020 14:45,28.12311386
05/01/2020 15:00,28.19399266
05/01/2020 15:15,28.19399266
05/01/2020 15:30,28.19399266
05/01/2020 15:45,28.19399266
05/01/2020 16:00,28.19399266
05/01/2020 16:15,28.19399266
05/01/2020 16:30,28.2649636
05/01/2020 16:45,28.2649636
05/01/2020 17:00,28.2649636
05/01/2020 17:15,28.19399266
05/01/2020 17:30,28.19399266
05/01/2020 17:45,28.12311386
05/01/2020 18:00,28.12311386
05/01/2020 18:15,28.12311386
05/01/2020 18:30,28.12311386
05/01/2020 18:45,28.19399266
05/01/2020 19:00,28.2649636
05/01/2020 19:15,28.2649636
05/01/2020 19:30,28.2649636
05/01/2020 19:45,28.2649636
05/01/2020 20:00,28.19399266
05/01/2020 20:15,28.19399266
05/01/2020 20:30,28.2649636
05/01/2020 20:45,28.2649636
05/01/2020 21:00,28.2649636
05/01/2020 21:15,28.2649636
05/01/2020 21:30,28.2649636
05/01/2020 21:45,28.33602668
05/01/2020 22:00,28.33602668
05/01/2020 22:15,28.40718192
05/01/2020 22:30,28.47842931
05/01/2020 22:45,28.47842931
05/01/2020 23:00,28.40718192
05/01/2020 23:15,28.47842931
05/01/2020 23:30,28.47842931
05/01/2020 23:45,28.47842931
06/01/2020 00:00,28.47842931
06/01/2020 00:15,28.47842931
06/01/2020 00:30,28.54976886
06/01/2020 00:45,28.54976886
06/01/2020 01:00,28.62120059
06/01/2020 01:15,28.62120059
06/01/2020 01:30,28.6927245
06/01/2020 01:45,28.6927245
06/01/2020 02:00,28.6927245
06/01/2020 02:15,28.7643406
06/01/2020 02:30,28.7643406
06/01/2020 02:45,28.7643406
06/01/2020 03:00,28.7643406
06/01/2020 03:15,28.7643406
06/01/2020 03:30,28.7643406
06/01/2020 03:45,28.7643406
06/01/2020 04:00,28.7643406
06/01/2020 04:15,28.8360489
06/01/2020 04:30,28.9078494
06/01/2020 04:45,28.97974211
06/01/2020 05:00,28.97974211
06/01/2020 05:15,29.05172704
06/01/2020 05:30,29.12380419
06/01/2020 05:45,29.19597358
06/01/2020 06:00,29.26823521
06/01/2020 06:15,29.26823521
06/01/2020 06:30,29.34058908
06/01/2020 06:45,29.34058908
06/01/2020 07:00,29.41303522
06/01/2020 07:15,29.41303522
06/01/2020 07:30,29.41303522
06/01/2020 07:45,29.48557361
06/01/2020 08:00,29.48557361
06/01/2020 08:15,29.48557361
06/01/2020 08:30,29.63092723
06/01/2020 08:45,29.63092723
06/01/2020 09:00,29.63092723
06/01/2020 09:15,29.70374246
06/01/2020 09:30,29.77664999
06/01/2020 09:45,29.9959264
06/01/2020 10:00,30.21603371
06/01/2020 10:15,30.5137783
06/01/2020 10:30,30.58839496
06/01/2020 10:45,30.5137783
06/01/2020 11:00,30.36476991
06/01/2020 11:15,30.29037826
06/01/2020 11:30,30.29037826
06/01/2020 11:45,30.29037826
06/01/2020 12:00,30.29037826
06/01/2020 12:15,30.4392366
06/01/2020 12:30,30.5137783
06/01/2020 12:45,30.5137783
06/01/2020 13:00,30.58839496
06/01/2020 13:15,30.66308657
06/01/2020 13:30,30.73785308
06/01/2020 13:45,30.8876107
06/01/2020 14:00,31.03766756
06/01/2020 14:15,31.18802341
06/01/2020 14:30,31.48963102
06/01/2020 14:45,31.79243151
06/01/2020 15:00,32.32519662
06/01/2020 15:15,32.784747
06/01/2020 15:30,33.16974157
06/01/2020 15:45,33.63417244
06/01/2020 16:00,34.10125608
06/01/2020 16:15,34.4925142
06/01/2020 16:30,34.88560631
06/01/2020 16:45,35.20139799
06/01/2020 17:00,35.5183592
06/01/2020 17:15,35.75684649
06/01/2020 17:30,35.83648807
06/01/2020 17:45,36.07584989
06/01/2020 18:00,36.15578276
06/01/2020 18:15,36.39601775
06/01/2020 18:30,36.55653777
06/01/2020 18:45,36.63690671
06/01/2020 19:00,36.79786229
06/01/2020 19:15,36.95910795
06/01/2020 19:30,37.12064349
06/01/2020 19:45,37.28246866
06/01/2020 20:00,37.60698703
06/01/2020 20:15,38.42333612
06/01/2020 20:30,40.41188578
06/01/2020 20:45,42.52697536
06/01/2020 21:00,44.25087467
06/01/2020 21:15,45.38647695
06/01/2020 21:30,46.09118186
06/01/2020 21:45,46.62263786
06/01/2020 22:00,46.978333
06/01/2020 22:15,47.24583363
06/01/2020 22:30,47.51395865
06/01/2020 22:45,47.78270744
06/01/2020 23:00,48.05207937
06/01/2020 23:15,48.41221021
06/01/2020 23:30,48.68303374
06/01/2020 23:45,48.95447835
07/01/2020 00:00,49.13578617
07/01/2020 00:15,49.22654343
07/01/2020 00:30,49.31736957
07/01/2020 00:45,49.31736957
07/01/2020 01:00,49.22654343
07/01/2020 01:15,49.22654343
07/01/2020 01:30,49.22654343
07/01/2020 01:45,49.22654343
07/01/2020 02:00,49.13578617
07/01/2020 02:15,49.13578617
07/01/2020 02:30,48.95447835
07/01/2020 02:45,48.86392784
07/01/2020 03:00,48.7734463
07/01/2020 03:15,48.59269019
07/01/2020 03:30,48.59269019
07/01/2020 03:45,48.86392784
07/01/2020 04:00,49.0450978
07/01/2020 04:15,49.49922838
07/01/2020 04:30,50.32099632
07/01/2020 04:45,51.42532845
07/01/2020 05:00,52.81957848
07/01/2020 05:15,54.60758942
07/01/2020 05:30,56.612206
07/01/2020 05:45,58.64645229
07/01/2020 06:00,60.80914564
07/01/2020 06:15,62.80309886
07/01/2020 06:30,64.41726556
07/01/2020 06:45,65.63892641
07/01/2020 07:00,66.56135845
07/01/2020 07:15,67.07610648
07/01/2020 07:30,67.38573779
07/01/2020 07:45,67.38573779
07/01/2020 08:00,67.28246219
07/01/2020 08:15,66.87001156
07/01/2020 08:30,66.45860462
07/01/2020 08:45,65.94581539
07/01/2020 09:00,65.23065744
07/01/2020 09:15,64.6202199
07/01/2020 09:30,64.01214498
07/01/2020 09:45,63.40643663
07/01/2020 10:00,62.80309886
07/01/2020 10:15,62.1022063
07/01/2020 10:30,61.60355115
07/01/2020 10:45,61.10655069
07/01/2020 11:00,60.90821434
07/01/2020 11:15,60.61120727
07/01/2020 11:30,60.41353442
07/01/2020 11:45,60.31479761
07/01/2020 12:00,60.21612723
07/01/2020 12:15,60.11752331
07/01/2020 12:30,60.01898586
07/01/2020 12:45,60.01898586
07/01/2020 13:00,59.82211047
07/01/2020 13:15,59.6255012
07/01/2020 13:30,59.52729642
07/01/2020 13:45,59.23308169
07/01/2020 14:00,59.03727175
07/01/2020 14:15,58.9394668
07/01/2020 14:30,58.64645229
07/01/2020 14:45,58.35403868
07/01/2020 15:00,58.15943037
07/01/2020 15:15,57.86801945
07/01/2020 15:30,57.57721086
07/01/2020 15:45,57.57721086
07/01/2020 16:00,57.57721086
07/01/2020 16:15,57.38367337
07/01/2020 16:30,57.28700514
07/01/2020 16:45,57.28700514
07/01/2020 17:00,57.7710163
07/01/2020 17:15,58.35403868
07/01/2020 17:30,58.9394668
07/01/2020 17:45,59.6255012
07/01/2020 18:00,60.41353442
07/01/2020 18:15,61.50401861
07/01/2020 18:30,62.70277332
07/01/2020 18:45,63.70899474
07/01/2020 19:00,64.51870991
